"Year","avgb","source"
"2015",6709.02614855371,"original"
"2015",11472.3431944912,"original"
"2015",6350.42402918757,"original"
"2015",6746.89355026136,"original"
"2015",9820.44107181739,"original"
"2015",5457.53114925803,"original"
"2015",6586.37362187745,"original"
"2015",7070.00685865248,"original"
"2015",5876.12859672022,"original"
"2015",6760.45555106914,"original"
"2015",7906.56738830483,"original"
"2015",6208.89367132406,"original"
"2015",7595.48490538027,"original"
"2015",5997.84667952097,"original"
"2015",7596.86584894546,"original"
"2015",8321.85089760013,"original"
"2015",6887.50000834632,"original"
"2015",11711.4272670308,"original"
"2015",6656.55664930511,"original"
"2015",5147.528861481,"original"
"2015",7274.94028025096,"original"
"2015",8293.76727901677,"original"
"2015",6942.74080012656,"original"
"2015",6259.10008088026,"original"
"2015",6748.09697235643,"original"
"2015",9750.15835148302,"original"
"2015",9336.74178035991,"original"
"2015",9078.99896499446,"original"
"2015",6502.33742728612,"original"
"2015",11702.9195717994,"original"
"2015",4880.68567405337,"original"
"2015",9782.37021591116,"original"
"2015",6555.21538301967,"original"
"2015",8203.92247863537,"original"
"2015",7823.00742659294,"original"
"2015",6957.0805637152,"original"
"2015",7601.96746475046,"original"
"2015",8025.79198409901,"original"
"2015",4987.49233775419,"original"
"2015",6672.43466383935,"original"
"2015",9403.93540433255,"original"
"2015",8226.77541955438,"original"
"2015",5548.80238324448,"original"
"2015",4433.37881502871,"original"
"2015",8388.97421760873,"original"
"2015",9103.38405273707,"original"
"2015",6549.69474505256,"original"
"2015",7116.22906526282,"original"
"2015",7063.08232761864,"original"
"2015",5992.91057286313,"original"
"2015",9309.00250364409,"original"
"2015",9623.97588345977,"original"
"2015",11439.1523343709,"original"
"2015",7242.65037921733,"original"
"2015",7737.5161239529,"original"
"2015",5779.23325112268,"original"
"2015",4604.49052286501,"original"
"2015",7701.63753252558,"original"
"2015",6543.30662814314,"original"
"2015",9689.99414335126,"original"
"2015",6896.23115863604,"original"
"2015",11702.3302875528,"original"
"2015",8424.30379216415,"original"
"2015",10393.7487859372,"original"
"2015",8699.41872334731,"original"
"2015",6057.71406703684,"original"
"2015",7921.72184372031,"original"
"2015",6980.05085543681,"original"
"2015",7615.51493702843,"original"
"2015",5837.49171278371,"original"
"2015",9944.53478312621,"original"
"2015",9237.67727042316,"original"
"2015",5157.48551269442,"original"
"2015",5816.33740727019,"original"
"2015",6802.64215054946,"original"
"2015",4905.2001827784,"original"
"2015",6295.04414146333,"original"
"2015",6143.70970325454,"original"
"2015",7921.98803748894,"original"
"2015",6167.5034914788,"original"
"2015",7100.14337710028,"original"
"2015",6815.82637593468,"original"
"2015",6673.14866061816,"original"
"2015",8862.03266610264,"original"
"2015",7380.45367292169,"original"
"2015",8416.33110481924,"original"
"2015",10636.9926764069,"original"
"2015",8156.90891015296,"original"
"2015",6237.17379603976,"original"
"2015",9454.07199894326,"original"
"2015",6165.90000052424,"original"
"2015",6138.20573632913,"original"
"2015",5844.90628239595,"original"
"2015",10982.3775130474,"original"
"2015",5383.50881849992,"original"
"2015",8038.9802429847,"original"
"2015",7490.19893923957,"original"
"2015",7359.42247641315,"original"
"2015",8893.32833722305,"original"
"2015",6656.78466006342,"original"
"2015",7825.57052458689,"original"
"2015",7778.09536124637,"original"
"2015",7964.43403696307,"original"
"2015",8496.59665515423,"original"
"2015",14306.3194273109,"original"
"2015",8480.34728968723,"original"
"2015",4685.72162098651,"original"
"2015",6049.42674877919,"original"
"2015",7480.30682642096,"original"
"2015",6323.24409667326,"original"
"2015",6611.80019541313,"original"
"2015",6026.80506857928,"original"
"2015",9712.39277472163,"original"
"2015",5369.19936156361,"original"
"2015",7249.65151679523,"original"
"2015",6546.29424839838,"original"
"2015",5965.50532164821,"original"
"2015",6499.03788688922,"original"
"2015",7022.00799095673,"original"
"2015",7700.82685228997,"original"
"2015",6789.16236232016,"original"
"2015",6469.07566028455,"original"
"2015",7898.54372454884,"original"
"2015",8279.78716331767,"original"
"2015",6327.79740863313,"original"
"2015",7642.49839527394,"original"
"2015",6271.80856470053,"original"
"2015",12452.5973161183,"original"
"2015",7533.18949424227,"original"
"2015",5840.78079103953,"original"
"2015",7887.20224529763,"original"
"2015",9601.21087630113,"original"
"2015",7694.28589821156,"original"
"2015",6573.20963433955,"original"
"2015",8746.36808884038,"original"
"2015",6234.68984898429,"original"
"2015",9976.23217478198,"original"
"2015",5741.11813459237,"original"
"2015",5583.79069862003,"original"
"2015",8267.20430257152,"original"
"2015",4490.05845192868,"original"
"2015",6900.1684990696,"original"
"2015",8949.85170328295,"original"
"2015",7782.53597162742,"original"
"2015",8284.2892584172,"original"
"2015",6793.24915313063,"original"
"2015",9569.98622621924,"original"
"2015",13018.529619123,"original"
"2015",7241.21170953011,"original"
"2015",6106.73142959818,"original"
"2015",5828.97069388069,"original"
"2015",10091.0498422211,"original"
"2015",6316.69316615324,"original"
"2015",7093.38155543281,"original"
"2015",8026.92415199162,"original"
"2015",7967.11281558628,"original"
"2015",4740.65829927114,"original"
"2015",7858.6569158639,"original"
"2015",7971.39237250484,"original"
"2015",8131.74588144825,"original"
"2015",6915.29724390458,"original"
"2015",6085.104725959,"original"
"2015",7471.06116105036,"original"
"2015",6611.95447701727,"original"
"2015",7065.09945070444,"original"
"2015",6029.59212577554,"original"
"2015",8378.78661927182,"original"
"2015",6930.57343321175,"original"
"2015",10055.5219043118,"original"
"2015",6111.86553282101,"original"
"2015",6387.38899258076,"original"
"2015",6631.78552513882,"original"
"2015",8934.44058686791,"original"
"2015",8674.42415703148,"original"
"2015",7681.13182303579,"original"
"2015",4496.84539950972,"original"
"2015",9609.95931767087,"original"
"2015",6688.94955346628,"original"
"2015",7539.24510080008,"original"
"2015",10457.0022960755,"original"
"2015",6708.75053967471,"original"
"2015",7237.61471297343,"original"
"2015",7171.02374397802,"original"
"2015",9140.07620914622,"original"
"2015",5973.31721909527,"original"
"2015",7262.25736706603,"original"
"2015",10122.2471310511,"original"
"2015",7568.96729300134,"original"
"2015",7103.30958855939,"original"
"2015",9408.14727181304,"original"
"2015",8122.94696716823,"original"
"2015",7912.02151460011,"original"
"2015",7182.17593957325,"original"
"2015",8124.65941356351,"original"
"2015",6796.64595787003,"original"
"2015",6535.35605177116,"original"
"2015",5807.81309846792,"original"
"2015",7358.95530836643,"original"
"2015",8570.53147555746,"original"
"2015",7914.61534851982,"original"
"2015",8316.6292122474,"original"
"2015",7211.13618419723,"original"
"2015",6387.59691616581,"original"
"2015",9429.39041162732,"original"
"2015",6958.91209785093,"original"
"2015",6753.39650649502,"original"
"2015",6558.52394397879,"original"
"2015",4888.85192335519,"original"
"2015",6053.42785120095,"original"
"2015",8071.0604145929,"original"
"2015",5361.20779459403,"original"
"2015",6136.47247393033,"original"
"2015",6009.94475769357,"original"
"2015",6217.04697421848,"original"
"2015",8809.83914850077,"original"
"2015",6317.81781249857,"original"
"2015",7273.40684339912,"original"
"2015",6412.8331071224,"original"
"2015",6313.12331959852,"original"
"2015",7837.70127939961,"original"
"2015",7545.04555778669,"original"
"2015",6483.74377322662,"original"
"2015",7442.47578960005,"original"
"2015",5047.79541517992,"original"
"2015",8722.4125346111,"original"
"2015",7048.31475905232,"original"
"2015",7525.25766084048,"original"
"2015",5923.040288316,"original"
"2015",9325.16803195182,"original"
"2015",6408.10328667074,"original"
"2015",6651.67946551036,"original"
"2015",5664.20511554572,"original"
"2015",7858.64131173336,"original"
"2015",7592.00403609155,"original"
"2015",6068.49965699644,"original"
"2015",5401.70233578785,"original"
"2015",7455.08345804642,"original"
"2015",8589.64251705225,"original"
"2015",6168.225816619,"original"
"2015",7239.13441651505,"original"
"2015",5728.52751373805,"original"
"2015",8986.21709931307,"original"
"2015",8649.39713519417,"original"
"2015",5413.51251859745,"original"
"2015",7742.1583021459,"original"
"2015",8695.22906089034,"original"
"2015",5663.30947705464,"original"
"2015",5446.83976480636,"original"
"2015",9942.46416704585,"original"
"2015",6291.37497775586,"original"
"2015",8073.98496796525,"original"
"2015",7156.34577379613,"original"
"2015",5644.43756447106,"original"
"2015",5465.66611589425,"original"
"2015",8916.06046325186,"original"
"2015",5548.68892974283,"original"
"2015",5641.59468090517,"original"
"2015",7639.25724152675,"original"
"2015",6422.40397042522,"original"
"2015",8017.49821791248,"original"
"2015",6240.32002786422,"original"
"2015",5326.22959306756,"original"
"2015",8938.15403067251,"original"
"2015",7129.33199674093,"original"
"2015",4699.24991592456,"original"
"2015",9365.61346911814,"original"
"2015",8890.44360910461,"original"
"2015",8287.15861825123,"original"
"2015",5533.89216035206,"original"
"2015",6481.55556474557,"original"
"2015",10315.0213673804,"original"
"2015",9168.33676005302,"original"
"2015",8759.7137132427,"original"
"2015",9755.9695241257,"original"
"2015",6473.90109024337,"original"
"2015",7308.16256407098,"original"
"2015",7338.50325231382,"original"
"2015",8559.01795563457,"original"
"2015",7757.4116152957,"original"
"2015",8605.4348822201,"original"
"2015",7616.12717717962,"original"
"2015",5584.37852493705,"original"
"2015",8522.10357902891,"original"
"2015",8563.78662051508,"original"
"2015",10465.9214841401,"original"
"2015",9063.54103838463,"original"
"2015",6231.92922498328,"original"
"2015",7248.31223281046,"original"
"2015",12509.5900706144,"original"
"2015",7937.96262467292,"original"
"2015",10472.0385495912,"original"
"2015",9673.30418372983,"original"
"2015",10444.9698270745,"original"
"2015",7732.22508178111,"original"
"2015",10028.6499810964,"original"
"2015",5119.0733228492,"original"
"2015",6984.28872893131,"original"
"2015",10247.4115122834,"original"
"2015",6846.07734757042,"original"
"2015",6097.52796587389,"original"
"2015",6089.64041510286,"original"
"2015",7206.26022079428,"original"
"2015",7706.45523713455,"original"
"2015",8566.49804137595,"original"
"2015",7365.14300586239,"original"
"2015",7516.12848078222,"original"
"2015",8217.22795213509,"original"
"2015",7420.7039086561,"original"
"2015",5526.87635504702,"original"
"2015",8205.53137144142,"original"
"2015",8219.5992756271,"original"
"2015",9877.94234831688,"original"
"2015",5159.39859321239,"original"
"2015",8390.3657849365,"original"
"2015",7792.82388151385,"original"
"2015",9327.77503843373,"original"
"2015",6324.71350546878,"original"
"2015",7793.80154538986,"original"
"2015",5254.04523072395,"original"
"2015",5299.89220080521,"original"
"2015",8003.62947512003,"original"
"2015",8203.0440039204,"original"
"2015",5850.32281606051,"original"
"2015",6415.81355120451,"original"
"2015",6256.54215332426,"original"
"2015",6428.64704574376,"original"
"2015",6341.5721872001,"original"
"2015",7930.69162350573,"original"
"2015",10319.7407220114,"original"
"2015",8254.62915570942,"original"
"2015",6716.54366757999,"original"
"2015",6482.17432666809,"original"
"2015",6564.12651840825,"original"
"2015",13265.1155390464,"original"
"2015",7999.32797175423,"original"
"2015",9540.66476177899,"original"
"2015",8125.17145876467,"original"
"2015",5402.97413818343,"original"
"2015",6303.31713059088,"original"
"2015",8816.04570634862,"original"
"2015",6122.05401380206,"original"
"2015",6212.44456979458,"original"
"2015",9463.38162895828,"original"
"2015",5586.79320193174,"original"
"2015",8436.74143055107,"original"
"2015",6396.92199364998,"original"
"2015",8583.49203208647,"original"
"2015",6476.78974463007,"original"
"2015",11980.6667178006,"original"
"2015",7443.51640898136,"original"
"2015",11329.0025225084,"original"
"2015",5917.16361856865,"original"
"2015",5850.2238599843,"original"
"2015",6211.71181051207,"original"
"2015",5573.92853846591,"original"
"2015",8408.57504745444,"original"
"2015",6804.40972984663,"original"
"2015",5326.35383375505,"original"
"2015",5890.14721150913,"original"
"2015",7893.91156650697,"original"
"2015",9438.28622161319,"original"
"2015",4512.33331215785,"original"
"2015",11399.7076377182,"original"
"2015",8551.86756832047,"original"
"2015",9679.50137522456,"original"
"2015",7863.6327750932,"original"
"2015",8366.90761848302,"original"
"2015",7157.98702973253,"original"
"2015",6511.53323262295,"original"
"2015",5680.24622883996,"original"
"2015",8260.39013563656,"original"
"2015",9864.52733273166,"original"
"2015",7988.60668952522,"original"
"2015",7716.85670134027,"original"
"2015",6553.17621979651,"original"
"2015",6502.78751430583,"original"
"2015",6730.42722823402,"original"
"2015",8963.66347687743,"original"
"2015",6902.61559448869,"original"
"2015",7137.32179504247,"original"
"2015",7550.35262077311,"original"
"2015",7653.43657564632,"original"
"2015",6204.45747521086,"original"
"2015",8121.0650893938,"original"
"2015",7773.00027858121,"original"
"2015",7908.99863788272,"original"
"2015",7734.78259807337,"original"
"2015",5851.69606984288,"original"
"2015",8880.95698590086,"original"
"2015",6035.27321590608,"original"
"2015",6160.91935334321,"original"
"2015",6800.55018880212,"original"
"2015",8055.20465278198,"original"
"2015",7201.17321756136,"original"
"2015",6357.41279595928,"original"
"2015",6511.29242161182,"original"
"2015",10871.7817390601,"original"
"2015",6506.18247856317,"original"
"2015",5996.99073329012,"original"
"2015",5622.87523016051,"original"
"2015",6508.123064095,"original"
"2015",9048.50439792141,"original"
"2015",9695.60542298759,"original"
"2015",6955.06723547766,"original"
"2015",5159.10791190725,"original"
"2015",8354.45720964103,"original"
"2015",6747.4554095887,"original"
"2015",5494.26002909694,"original"
"2015",9512.53770005226,"original"
"2015",7320.97189288268,"original"
"2015",6897.13172284838,"original"
"2015",7465.20950198847,"original"
"2015",7336.82904353618,"original"
"2015",5426.75734477617,"original"
"2015",9073.189561525,"original"
"2015",9038.6792955751,"original"
"2015",8232.93340869192,"original"
"2015",6312.3452646361,"original"
"2015",6966.78470592248,"original"
"2015",6877.84378661824,"original"
"2015",7279.10457821068,"original"
"2015",5809.03252919512,"original"
"2015",10459.6492761381,"original"
"2015",9197.83298825947,"original"
"2015",7066.67309506939,"original"
"2015",7234.35480288275,"original"
"2015",8130.82203584261,"original"
"2015",11566.501631528,"original"
"2015",7320.51605735149,"original"
"2015",5049.63285703537,"original"
"2015",6753.26170008403,"original"
"2015",9107.5734310936,"original"
"2015",6855.07338617853,"original"
"2015",5299.62358444729,"original"
"2015",11892.9077600317,"original"
"2015",8424.90964557616,"original"
"2015",7758.64212986304,"original"
"2015",8257.51903509827,"original"
"2015",5956.14391641782,"original"
"2015",5523.75829774434,"original"
"2015",7395.96374683793,"original"
"2015",6547.05048515061,"original"
"2015",5845.43085351566,"original"
"2015",5606.99414084203,"original"
"2015",5665.47779957824,"original"
"2015",6078.97149985536,"original"
"2015",9396.83557750745,"original"
"2015",7609.03235169505,"original"
"2015",6652.7753880764,"original"
"2015",7681.76311720192,"original"
"2015",5811.9200597639,"original"
"2015",7004.55605089594,"original"
"2015",7088.03065055691,"original"
"2015",9072.42331315573,"original"
"2015",7423.14781373877,"original"
"2015",9486.82716704873,"original"
"2015",5518.37181523115,"original"
"2015",6810.45064237029,"original"
"2015",8140.16635381988,"original"
"2015",8069.74930415707,"original"
"2015",5972.20431307178,"original"
"2015",6518.96294104687,"original"
"2015",7893.08097225202,"original"
"2015",5739.49012213823,"original"
"2015",7265.54309674953,"original"
"2015",8986.41628073142,"original"
"2015",8941.16308997758,"original"
"2015",9433.35095807944,"original"
"2015",8032.61302432857,"original"
"2015",6524.93203437286,"original"
"2015",8052.84980919332,"original"
"2015",7385.55811568196,"original"
"2015",7550.8704079621,"original"
"2015",6112.12202600548,"original"
"2015",6914.3210100513,"original"
"2015",8381.61345635921,"original"
"2015",8537.34767876775,"original"
"2015",8169.99461533173,"original"
"2015",5951.14865256129,"original"
"2015",8937.72167997575,"original"
"2015",7876.66281386789,"original"
"2015",6988.0381656609,"original"
"2015",7382.14573449529,"original"
"2015",5267.72217542105,"original"
"2015",5719.66700367348,"original"
"2015",7233.09769263951,"original"
"2015",7168.23516488591,"original"
"2015",8710.96676280461,"original"
"2015",8460.52149753402,"original"
"2015",6588.57884307165,"original"
"2015",6779.97222813322,"original"
"2015",4504.66512290795,"original"
"2015",7757.15680055284,"original"
"2015",6389.37767926548,"original"
"2015",5381.94576789065,"original"
"2015",6047.58812329896,"original"
"2015",7250.17689794413,"original"
"2015",9353.53352617383,"original"
"2015",10565.6283040446,"original"
"2015",10910.7604046859,"original"
"2015",7029.30368618616,"original"
"2015",9630.78924766911,"original"
"2015",7998.25243250994,"original"
"2015",9922.25373522436,"original"
"2015",8829.39031771169,"original"
"2015",7038.01518306106,"original"
"2015",7213.10119246621,"original"
"2015",5700.45969085426,"original"
"2015",4894.91430459355,"original"
"2015",8492.41791876122,"original"
"2015",7719.30430327378,"original"
"2015",6231.80243836943,"original"
"2015",7088.38265252321,"original"
"2015",6635.03393304557,"original"
"2015",5599.75154486423,"original"
"2015",7534.53474010232,"original"
"2015",8510.78254301829,"original"
"2015",8722.1148433523,"original"
"2015",7551.31904749566,"original"
"2015",7184.80482489925,"original"
"2015",8266.38801012176,"original"
"2015",7132.64770245146,"original"
"2015",4726.325612636,"original"
"2015",7892.96152577025,"original"
"2015",7354.60054208349,"original"
"2015",7630.54515704599,"original"
"2015",6671.3803464859,"original"
"2015",11042.0890028887,"original"
"2015",7888.23759509249,"original"
"2015",6366.71749949851,"original"
"2015",8442.18086407311,"original"
"2015",5491.72219445124,"original"
"2015",6699.92017875227,"original"
"2015",5679.07906227798,"original"
"2015",8261.99763362888,"original"
"2015",6971.90813603088,"original"
"2015",7264.57855388813,"original"
"2015",8663.93480393779,"original"
"2015",11167.1566919038,"original"
"2015",9178.97306425434,"original"
"2015",6693.35997774956,"original"
"2015",6757.71106331335,"original"
"2015",8053.59530776644,"original"
"2015",10485.8697039503,"original"
"2015",5032.803155271,"original"
"2015",5793.33415244874,"original"
"2015",6968.3110171197,"original"
"2015",9615.98083923851,"original"
"2015",7973.78742950899,"original"
"2015",6655.71202977361,"original"
"2015",8281.08655707916,"original"
"2015",6038.45609400862,"original"
"2015",7962.54125297491,"original"
"2015",4749.27662770161,"original"
"2015",8055.08835414314,"original"
"2015",9127.83340380435,"original"
"2015",8440.85485637524,"original"
"2015",5761.23497450657,"original"
"2015",7533.82354767225,"original"
"2015",8091.13814572464,"original"
"2015",7825.82502075032,"original"
"2015",8089.05803746268,"original"
"2015",5270.33604330398,"original"
"2015",5015.14365127495,"original"
"2015",7558.91425618711,"original"
"2015",10766.6556476989,"original"
"2015",8657.82859790297,"original"
"2015",7387.90463714746,"original"
"2015",5419.19059340609,"original"
"2015",5662.6934941047,"original"
"2015",9054.87819137469,"original"
"2015",6975.26990514742,"original"
"2015",7678.8201210555,"original"
"2015",8474.55245187738,"original"
"2015",9143.48820453138,"original"
"2015",6657.32864386809,"original"
"2015",9053.65694329545,"original"
"2015",9594.17368751705,"original"
"2015",8656.54128082107,"original"
"2015",6889.04449952353,"original"
"2015",8632.79932080691,"original"
"2015",6466.96412960144,"original"
"2015",6363.21885084735,"original"
"2015",7472.19411088567,"original"
"2015",6035.50588107724,"original"
"2015",11574.2730923754,"original"
"2015",11128.6476913843,"original"
"2015",8960.90218289014,"original"
"2015",9334.28532561764,"original"
"2015",5671.31506319021,"original"
"2015",7584.98849037291,"original"
"2015",5783.47774952205,"original"
"2015",10190.2733641671,"original"
"2015",7638.02275953399,"original"
"2015",8816.27522124093,"original"
"2015",5404.46261884099,"original"
"2015",7086.5372707925,"original"
"2015",6201.16214537942,"original"
"2015",10326.3094578905,"original"
"2015",8955.82546289475,"original"
"2015",8849.68969970225,"original"
"2015",6011.04726252109,"original"
"2015",7209.7721064152,"original"
"2015",7733.24637286023,"original"
"2015",5969.66609779289,"original"
"2015",7128.44946285439,"original"
"2015",6435.45254501448,"original"
"2015",10002.8949551591,"original"
"2015",9680.96626562366,"original"
"2015",6238.17499606811,"original"
"2015",6060.78247805989,"original"
"2015",7873.90076695074,"original"
"2015",6357.57953291493,"original"
"2015",8299.18901272125,"original"
"2015",8159.66524984633,"original"
"2015",7809.00491825418,"original"
"2015",9013.15628117709,"original"
"2015",9188.36584160838,"original"
"2015",5618.28217632546,"original"
"2015",13526.726929816,"original"
"2015",7888.6912581818,"original"
"2015",8196.47407919945,"original"
"2015",6772.30876332117,"original"
"2015",9166.2283324467,"original"
"2015",7120.60624797238,"original"
"2015",8235.85442682961,"original"
"2015",6871.95534615158,"original"
"2015",7706.3191394692,"original"
"2015",7023.82928351588,"original"
"2015",12181.2612895052,"original"
"2015",7490.60296357433,"original"
"2015",7916.84481531481,"original"
"2015",7147.3576469813,"original"
"2015",10875.050879919,"original"
"2015",6287.99105627685,"original"
"2015",7617.45435046756,"original"
"2015",6722.62393054223,"original"
"2015",5540.67112033006,"original"
"2015",6461.81984355557,"original"
"2015",7640.399307157,"original"
"2015",5838.68168375101,"original"
"2015",6938.88229782251,"original"
"2015",9188.87735065072,"original"
"2015",7041.3380989618,"original"
"2015",6920.23381951189,"original"
"2015",6083.71097149478,"original"
"2015",5802.74140846791,"original"
"2015",10811.329995463,"original"
"2015",7984.51378801363,"original"
"2015",5962.85250984805,"original"
"2015",8414.62591703992,"original"
"2015",5357.73266753199,"original"
"2015",6421.36754772618,"original"
"2015",9881.10843191359,"original"
"2015",7269.56213221487,"original"
"2015",4746.52663574013,"original"
"2015",7358.96692028751,"original"
"2015",9278.66516758743,"original"
"2015",7062.73866020892,"original"
"2015",7317.53155019072,"original"
"2015",6157.55069758318,"original"
"2015",9323.940987653,"original"
"2015",7548.65466417524,"original"
"2015",10552.2918290052,"original"
"2015",7346.85890162488,"original"
"2015",6449.21589711184,"original"
"2015",5700.82263834842,"original"
"2015",5678.81112316276,"original"
"2015",8540.52775941641,"original"
"2015",12411.8848898109,"original"
"2015",7563.95968667583,"original"
"2015",7731.43597876794,"original"
"2015",6267.78399475546,"original"
"2015",5794.06097031871,"original"
"2015",8795.44888455255,"original"
"2015",8495.92036169037,"original"
"2015",10646.0501502972,"original"
"2015",7000.82240922907,"original"
"2015",8255.68455066121,"original"
"2015",6262.29977187669,"original"
"2015",6756.77519610471,"original"
"2015",7035.71536921536,"original"
"2015",8547.46598962218,"original"
"2015",6476.15786744327,"original"
"2015",6666.03193310767,"original"
"2015",6178.28170787131,"original"
"2015",9828.06615187993,"original"
"2015",8743.75868523362,"original"
"2015",4677.3952284981,"original"
"2015",7207.56007768018,"original"
"2015",6324.07881576844,"original"
"2015",5943.38093984133,"original"
"2015",7032.42134978853,"original"
"2015",8004.52179309417,"original"
"2015",6219.542022742,"original"
"2015",7245.99990555267,"original"
"2015",7801.96538105769,"original"
"2015",6430.19930012616,"original"
"2015",6744.87556085124,"original"
"2015",7027.32058187649,"original"
"2015",8386.03642975435,"original"
"2015",7562.48178937066,"original"
"2015",7040.60649721714,"original"
"2015",6081.13397282377,"original"
"2015",7022.07118798556,"original"
"2015",6747.69179321609,"original"
"2015",6819.22355223451,"original"
"2015",5748.17749539208,"original"
"2015",5566.97239660743,"original"
"2015",7076.37339932819,"original"
"2015",6756.42443750202,"original"
"2015",5865.20361109851,"original"
"2015",7632.60128074968,"original"
"2015",12033.9902299017,"original"
"2015",8534.36445052638,"original"
"2015",6825.44524007538,"original"
"2015",6268.57475340368,"original"
"2015",6282.26315251242,"original"
"2015",4033.74211555584,"original"
"2015",7349.04051996787,"original"
"2015",6206.90570485076,"original"
"2015",6032.35039841529,"original"
"2015",5641.64066737008,"original"
"2015",7009.60502333169,"original"
"2015",8521.98820184376,"original"
"2015",7051.10864162251,"original"
"2015",10052.9754482904,"original"
"2015",5782.29082009324,"original"
"2015",6939.26048848626,"original"
"2015",6706.71514139947,"original"
"2015",7664.79488921446,"original"
"2015",7631.56018121712,"original"
"2015",8634.88283324378,"original"
"2015",7605.51553152094,"original"
"2015",6413.09551448046,"original"
"2015",6191.21232467102,"original"
"2015",8005.24788542332,"original"
"2015",7581.12112666884,"original"
"2015",4880.86328289075,"original"
"2015",7176.75720740328,"original"
"2015",5998.72546308886,"original"
"2015",7148.71481223897,"original"
"2015",11600.9506408934,"original"
"2015",6831.87529481849,"original"
"2015",7624.71087133603,"original"
"2015",10575.9010154833,"original"
"2015",6410.95078117027,"original"
"2015",5030.1299953281,"original"
"2015",8571.00011260625,"original"
"2015",6334.91800106633,"original"
"2015",7346.71384024191,"original"
"2015",6639.93212796299,"original"
"2015",9072.45079715735,"original"
"2015",7101.1567094334,"original"
"2015",8342.63197756225,"original"
"2015",10870.3005584717,"original"
"2015",8709.79751590444,"original"
"2015",6927.64340910922,"original"
"2015",11594.0391498179,"original"
"2015",6343.14897419752,"original"
"2015",7893.66791133602,"original"
"2015",6480.25171613681,"original"
"2015",6553.03143453889,"original"
"2015",5365.81055892666,"original"
"2015",7325.83645957458,"original"
"2015",6937.04214977756,"original"
"2015",7456.62091361776,"original"
"2015",7729.14955501977,"original"
"2015",5850.89745279631,"original"
"2015",8500.93792664991,"original"
"2015",8755.46484807858,"original"
"2015",7565.73911173837,"original"
"2015",6346.88346025795,"original"
"2015",6908.94941096248,"original"
"2015",10610.9937670649,"original"
"2015",6747.55692045429,"original"
"2015",7583.40007817539,"original"
"2015",8190.97985608157,"original"
"2015",5769.0111097113,"original"
"2015",7175.78902200168,"original"
"2015",5148.0329450754,"original"
"2015",7732.11929027484,"original"
"2015",8600.82396060281,"original"
"2015",5508.79250917801,"original"
"2015",8004.89812714807,"original"
"2015",5682.3717806488,"original"
"2015",7312.87485335439,"original"
"2015",6623.06141604227,"original"
"2015",4778.67400171878,"original"
"2015",5655.70274995182,"original"
"2015",7078.2855058564,"original"
"2015",9842.72372445122,"original"
"2015",5879.45515046376,"original"
"2015",9870.2493825133,"original"
"2015",8185.26341073216,"original"
"2015",6908.72074243851,"original"
"2015",4626.35458719172,"original"
"2015",7609.6723443955,"original"
"2015",11685.1936240821,"original"
"2015",10177.0670222131,"original"
"2015",7007.69809933923,"original"
"2015",8598.77929948629,"original"
"2015",9027.72082571482,"original"
"2015",7030.37696154035,"original"
"2015",6592.54904228345,"original"
"2015",9194.60312683201,"original"
"2015",9062.96798397698,"original"
"2015",6483.86814301324,"original"
"2015",7605.95777946273,"original"
"2015",7032.8411005228,"original"
"2015",7866.47032664721,"original"
"2015",8149.29463220982,"original"
"2015",6920.14689758754,"original"
"2015",6225.82165888064,"original"
"2015",7907.84775787598,"original"
"2015",7378.24898596244,"original"
"2015",8139.19224330875,"original"
"2015",8459.80677766535,"original"
"2015",10186.9574516928,"original"
"2015",7634.58831716615,"original"
"2015",6428.24244528332,"original"
"2015",7115.08354142642,"original"
"2015",4851.72057039898,"original"
"2015",6360.53453586654,"original"
"2015",9106.3980350758,"original"
"2015",8120.4889684457,"original"
"2015",4933.15813628739,"original"
"2015",9071.63550517098,"original"
"2015",5763.95317954446,"original"
"2015",7584.63981467562,"original"
"2015",12625.1631511751,"original"
"2015",8877.84343505953,"original"
"2015",9297.46253582464,"original"
"2015",7472.4733620588,"original"
"2015",5442.14572751834,"original"
"2015",6864.77140173991,"original"
"2015",10685.0966679306,"original"
"2015",9271.24989587495,"original"
"2015",6825.783819139,"original"
"2015",8409.41575386219,"original"
"2015",5984.35195644176,"original"
"2015",8326.54827462009,"original"
"2015",8350.14785515588,"original"
"2015",7968.51272101134,"original"
"2015",8991.14514069835,"original"
"2015",9442.73601569018,"original"
"2015",8536.13771471195,"original"
"2015",7426.08030853143,"original"
"2015",6068.79113952736,"original"
"2015",6460.45472823932,"original"
"2015",7659.41179220568,"original"
"2015",6315.33816593411,"original"
"2015",4949.18169307651,"original"
"2015",5828.48115901477,"original"
"2015",8219.80166983,"original"
"2015",9102.65396759215,"original"
"2015",9219.79976244708,"original"
"2015",7489.75941209002,"original"
"2015",8964.81968027055,"original"
"2016",6437.83333351442,"original"
"2016",5369.28545591008,"original"
"2016",5289.25078141667,"original"
"2016",3541.03141902938,"original"
"2016",7037.79753972896,"original"
"2016",9225.45379424413,"original"
"2016",3217.41464487834,"original"
"2016",3995.33703003385,"original"
"2016",5154.93105108517,"original"
"2016",3826.48975169086,"original"
"2016",4367.79975500525,"original"
"2016",4352.4574536189,"original"
"2016",5368.47411170574,"original"
"2016",4005.03317836297,"original"
"2016",8058.53202405702,"original"
"2016",5892.77191225462,"original"
